company_name,ticker_bb,gics_sector,gics_industry_group,gics_industry,gics_sub_industry,market_cap_mln_gbp,financial_year,executive_name,position,salary_amount,salary_currency,annual_bonus_amount,ltip_amount,pension_amount,benefits_amount,other_compensation_amount,total_compensation_amount,total_compensation_currency,is_pro_rata,pro_rata_notes,file_name,ar_link,source_link,source_attribution_tier,source_chunk_id
Compass Group Plc,CPG LN Equity,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Restaurants,54342.0,2023,Palmer Brown,Group CFO,821000.0,GBP,1248000.0,0.0,49000.0,153000.0,,2271000.0,GBP,False,Benefits include expatriate assignment costs. LTIP awards predating appointment as executive director are excluded.,compass_group_ar_2024,https://www.compass-group.com/content/dam/compass-group/corporate/oar-2025/oar-page/annual-report-2025.pdf,"=HYPERLINK(""https://www.compass-group.com/content/dam/compass-group/corporate/oar-2025/oar-page/annual-report-2025.pdf#page=109"",""p.109 of AR"")",2.0,
Compass Group Plc,CPG LN Equity,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Restaurants,54342.0,2023,Gary Green,Executive director,1315000.0,GBP,1997000.0,3828000.0,121000.0,75000.0,,7336000.0,GBP,False,Full year service in FY2023,compass_group_ar_2024,https://www.compass-group.com/content/dam/compass-group/corporate/oar-2025/oar-page/annual-report-2025.pdf,"=HYPERLINK(""https://www.compass-group.com/content/dam/compass-group/corporate/oar-2025/oar-page/annual-report-2025.pdf#page=109"",""p.109 of AR"")",2.0,
Compass Group Plc,CPG LN Equity,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Restaurants,54342.0,FY2025,Dominic Blakemore,Group Chief Executive Officer (Group CEO),1340000.0,GBP,3325000.0,5735000.0,80000.0,28000.0,,10508000.0,GBP,False,"Served full year as Group CEO. Annual bonus represents 95% of maximum opportunity based on Group performance; two-thirds paid in cash, one-third deferred into shares for 3 years. LTIP relates to 2022-2023 LTIP award vesting, includes accrued dividend-equivalent shares; share price growth component of £1,551,000 included. Pension is 6% of base salary as cash allowance.",compass_group_ar_2025,https://www.compass-group.com/content/dam/compass-group/corporate/oar-2025/oar-page/annual-report-2025.pdf,"=HYPERLINK(""https://www.compass-group.com/content/dam/compass-group/corporate/oar-2025/oar-page/annual-report-2025.pdf#page=69"",""p.69 of AR"")",2.0,
Compass Group Plc,CPG LN Equity,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Restaurants,54342.0,FY2025,Petros Parras,Group Chief Financial Officer (Group CFO),751000.0,GBP,1435000.0,0.0,45000.0,38000.0,,2269000.0,GBP,True,"Base salary reflects a blended figure for the year; salary was £755,000 effective 1 January 2025, with a lower rate applying for the first quarter of the financial year. Base salary, taxable benefits and pension figures for FY2024 reflect his change in role during that year (appointed Group CFO during FY2024). The FY2025 figures reflect a full year as Group CFO. LTIP is £0 as he had no 2022-2023 LTIP award as an executive director; however, a pre-appointment award of 22,975 shares under the 2022-2023 LTIP will vest shortly after the full-year results announcement at a value of approximately £0.6m — this is noted separately and not included in the single figure total. Annual bonus represents 95% of maximum opportunity based on Group performance; two-thirds paid in cash, one-third deferred into shares for 3 years. Pension is 6% of base salary as cash allowance. Benefits comprise healthcare insurance, limited financial advice, life assurance and travel and car benefits.",compass_group_ar_2025,https://www.compass-group.com/content/dam/compass-group/corporate/oar-2025/oar-page/annual-report-2025.pdf,"=HYPERLINK(""https://www.compass-group.com/content/dam/compass-group/corporate/oar-2025/oar-page/annual-report-2025.pdf#page=69"",""p.69 of AR"")",2.0,
Compass Group Plc,CPG LN Equity,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Restaurants,54342.0,FY2025,Palmer Brown,"Group Chief Operating Officer, North America (Group COO, North America)",1086000.0,GBP,2074000.0,3882000.0,65000.0,106000.0,,7213000.0,GBP,True,"Base salary, taxable benefits and pension figures for FY2024 reflect his change in role during that year. Salary of £1,086,000 is equivalent to approximately $1,421,000 at exchange rate of $1.3091/£1; base salary of $1,429,000 effective 1 January 2025. All figures converted to sterling at exchange rate of $1.3091/£1 (FY2024: $1.2697/£1). Annual bonus represents 95% of maximum opportunity based on North America regional performance; two-thirds paid in cash, one-third deferred into shares for 3 years. LTIP relates to 2022-2023 LTIP award vesting, includes accrued dividend-equivalent shares; share price growth component of £1,050,000 included. Pension is 6% of base salary as cash allowance. Benefits comprise healthcare insurance, limited financial advice, life assurance and travel and car benefits.",compass_group_ar_2025,https://www.compass-group.com/content/dam/compass-group/corporate/oar-2025/oar-page/annual-report-2025.pdf,"=HYPERLINK(""https://www.compass-group.com/content/dam/compass-group/corporate/oar-2025/oar-page/annual-report-2025.pdf#page=69"",""p.69 of AR"")",2.0,
Compass Group Plc,CPG LN Equity,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Restaurants,54342.0,FY2024,Dominic Blakemore,Group Chief Executive Officer (Group CEO),1144000.0,GBP,2320000.0,6814000.0,69000.0,23000.0,,10370000.0,GBP,False,Served full year as Group CEO. Annual bonus represents 100% of maximum opportunity. LTIP value updated from provisional to actual value reflecting vesting on 26 November 2024.,compass_group_ar_2025,https://www.compass-group.com/content/dam/compass-group/corporate/oar-2025/oar-page/annual-report-2025.pdf,"=HYPERLINK(""https://www.compass-group.com/content/dam/compass-group/corporate/oar-2025/oar-page/annual-report-2025.pdf#page=71"",""p.71 of AR"")",2.0,
Compass Group Plc,CPG LN Equity,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Restaurants,54342.0,FY2024,Petros Parras,Group Chief Financial Officer (Group CFO),617000.0,GBP,925000.0,0.0,37000.0,66000.0,,1645000.0,GBP,True,"Appointed as Group CFO (executive director) during FY2024; base salary, taxable benefits and pension figures reflect his change in role during the year.",compass_group_ar_2025,https://www.compass-group.com/content/dam/compass-group/corporate/oar-2025/oar-page/annual-report-2025.pdf,"=HYPERLINK(""https://www.compass-group.com/content/dam/compass-group/corporate/oar-2025/oar-page/annual-report-2025.pdf#page=71"",""p.71 of AR"")",2.0,
Compass Group Plc,CPG LN Equity,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Restaurants,54342.0,FY2024,Palmer Brown,"Group Chief Operating Officer, North America (Group COO, North America)",1043000.0,GBP,1654000.0,4094000.0,63000.0,110000.0,,6964000.0,GBP,True,"Base salary, taxable benefits and pension figures reflect his change in role during FY2024. Salary of £1,043,000 converted to sterling at exchange rate of $1.2697/£1. All figures converted to sterling at exchange rate of $1.2697/£1. LTIP value updated from provisional to actual value reflecting vesting on 26 November 2024.",compass_group_ar_2025,https://www.compass-group.com/content/dam/compass-group/corporate/oar-2025/oar-page/annual-report-2025.pdf,"=HYPERLINK(""https://www.compass-group.com/content/dam/compass-group/corporate/oar-2025/oar-page/annual-report-2025.pdf#page=71"",""p.71 of AR"")",2.0,
Computacenter Plc,CCC LN Equity,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,4271.4,2024,Mike Norris,Chief Executive Officer (CEO),707000.0,GBP,210500.0,0.0,31100.0,15300.0,0.0,963900.0,GBP,False,Full year service,computacenter_ar_2024,https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4,"=HYPERLINK(""https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4#page=119"",""p.119 of AR"")",2.0,
Computacenter Plc,CCC LN Equity,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,4271.4,2024,Chris Jehle,Chief Financial Officer (CFO) - Former,467000.0,GBP,139100.0,0.0,20500.0,15100.0,0.0,641700.0,GBP,True,Former CFO - left the company during 2024. The remuneration shown represents the period he was employed by the Company.,computacenter_ar_2024,https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4,"=HYPERLINK(""https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4#page=119"",""p.119 of AR"")",2.0,
Computacenter Plc,CCC LN Equity,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,4271.4,2023,Mike Norris,Chief Executive Officer (CEO),681200.0,GBP,782300.0,1265900.0,29900.0,16300.0,0.0,2775600.0,GBP,False,Full year service,computacenter_ar_2024,https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4,"=HYPERLINK(""https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4#page=131"",""p.131 of AR"")",2.0,
Computacenter Plc,CCC LN Equity,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,4271.4,2023,Chris Jehle,Chief Financial Officer (CFO),262500.0,GBP,297500.0,0.0,11500.0,7000.0,533400.0,1111900.0,GBP,True,Appointed as CFO during 2023 - remuneration reflects part-year service,computacenter_ar_2024,https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4,"=HYPERLINK(""https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4#page=119"",""p.119 of AR"")",2.0,
Computacenter Plc,CCC LN Equity,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,4271.4,2023,Tony Conophy,Chief Financial Officer (CFO) - Former,233000.0,GBP,222500.0,717400.0,10200.0,9500.0,0.0,1192600.0,GBP,True,"Former CFO - left during 2023, remuneration reflects part-year service",computacenter_ar_2024,https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4,"=HYPERLINK(""https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4#page=131"",""p.131 of AR"")",2.0,
Computacenter Plc,CCC LN Equity,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,4271.4,FY2025,Mike Norris,Chief Executive Officer,726000.0,GBP,972800.0,0.0,31600.0,15010.0,,1745400.0,GBP,False,Served full year,computacenter_ar_2025,https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4,"=HYPERLINK(""https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4#page=116"",""p.116 of AR"")",2.0,
Computacenter Plc,CCC LN Equity,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,4271.4,FY2025,Keith Mortimer,Chief Financial Officer,130000.0,GBP,126700.0,0.0,5800.0,4000.0,,266500.0,GBP,True,"Appointed as Executive Director and Chief Financial Officer with effect from 1 September 2025; all remuneration components (salary, benefits, pension and annual bonus) are pro-rated to reflect the period 1 September 2025 to 31 December 2025 (approximately 4 months on the Board). Salary represents 4 months of £390,000 annual salary; pension is 5% of salary, pro-rated; annual bonus is 65.00% of maximum opportunity at 150% of salary maximum with 50% to be deferred into shares.",computacenter_ar_2025,https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4,"=HYPERLINK(""https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4#page=116"",""p.116 of AR"")",2.0,
Computacenter Plc,CCC LN Equity,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,4271.4,FY2024,Mike Norris,Chief Executive Officer,707000.0,GBP,210500.0,0.0,31100.0,15300.0,,963900.0,GBP,False,Served full year,computacenter_ar_2025,https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4,"=HYPERLINK(""https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4#page=124"",""p.124 of AR"")",2.0,
Computacenter Plc,CCC LN Equity,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,4271.4,FY2024,Chris Jehle,Chief Financial Officer,467000.0,GBP,139100.0,0.0,20500.0,15100.0,,641700.0,GBP,True,Stepped down from the Board and as Chief Financial Officer with effect from 16 December 2024; employment with the Group ended on 31 December 2024; figures cover the period up to 31 December 2024.,computacenter_ar_2025,https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4,"=HYPERLINK(""https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4#page=124"",""p.124 of AR"")",2.0,
Convatec Group Plc,CTEC LN Equity,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,4065.3,FY2025,Karim Bitar,Former Chief Executive Officer,835000.0,GBP,1648000.0,5012000.0,71000.0,82000.0,,7648000.0,GBP,True,"Served until 26 October 2025 (date of death in service). Salary, pension and benefits reflect time served to that date. Annual bonus of 81.6% of maximum (163.2% of salary = £1,647,815) paid entirely in cash to his estate. LTIP reflects early vesting of all outstanding awards (PSP, PSA and RSA granted in March and June 2023, March 2024, and March and June 2025) due to death-in-service rules, vesting on 26 October 2025 at 85.2% of maximum.",convatec_group_ar_2025,https://marketingworld.convatec.com/MarketingZone/MZDirect/Download/598d2fde-24d3-465a-9ab0-38f0296d9ff0,"=HYPERLINK(""https://marketingworld.convatec.com/MarketingZone/MZDirect/Download/598d2fde-24d3-465a-9ab0-38f0296d9ff0#page=113"",""p.113 of AR"")",2.0,
Convatec Group Plc,CTEC LN Equity,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,4065.3,FY2025,Jonny Mason,Chief Executive Officer,735000.0,GBP,1199000.0,1546000.0,63000.0,32000.0,,3575000.0,GBP,True,"Served as CFO, then interim CEO, then permanent CEO during 2025. Salary, annual bonus and pension reflect blended remuneration across all three roles. Annual bonus of 81.6% of maximum (163.2% of salary = £1,199,292) calculated using pro-rated salary to reflect time in each role. LTIP vested at 85.1% of maximum for the 2023 PSP award (£1,145,669 per figure on page 109). Restricted Share Award (RSA) of £399,748 granted June 2025 (75% of salary) also included. Pension equivalent to 8.5% of base salary, aligned to wider UK workforce.",convatec_group_ar_2025,https://marketingworld.convatec.com/MarketingZone/MZDirect/Download/598d2fde-24d3-465a-9ab0-38f0296d9ff0,"=HYPERLINK(""https://marketingworld.convatec.com/MarketingZone/MZDirect/Download/598d2fde-24d3-465a-9ab0-38f0296d9ff0#page=110"",""p.110 of AR"")",2.0,
Convatec Group Plc,CTEC LN Equity,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,4065.3,FY2025,Fiona Ryder,Chief Financial Officer,84000.0,GBP,138000.0,513000.0,7000.0,12000.0,,754000.0,GBP,True,"Appointed as Executive Director on 6 November 2025. All figures (salary, benefits, pension, annual bonus) reflect her tenure from that date only. Annual bonus of 81.6% of maximum (163.2% of salary = £137,960) based on her tenure as Executive Director. The 2023 PSP and RSP awards were granted prior to her appointment as Executive Director (in March 2023 at 60% of January 2023 salary, split equally between PSP and RSP); the Committee has voluntarily disclosed these figures. An additional RSP of £380,945 (130% of salary) was granted on 11 March 2025 (also prior to her ED appointment) to recognise performance and succession potential. Pension equivalent to 8.5% of base salary.",convatec_group_ar_2025,https://marketingworld.convatec.com/MarketingZone/MZDirect/Download/598d2fde-24d3-465a-9ab0-38f0296d9ff0,"=HYPERLINK(""https://marketingworld.convatec.com/MarketingZone/MZDirect/Download/598d2fde-24d3-465a-9ab0-38f0296d9ff0#page=110"",""p.110 of AR"")",2.0,
Convatec Group Plc,CTEC LN Equity,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,4065.3,FY2024,Karim Bitar,Chief Executive Officer,972000.0,GBP,1937000.0,2230000.0,83000.0,76000.0,,5298000.0,GBP,False,Served as CEO for the full 2024 financial year. Note: The 2024 LTIP figure has been updated from the prior Annual Report to reflect the actual value of the 2022 LTIP when it vested in March 2025 at a share price of £2.56.,convatec_group_ar_2025,https://marketingworld.convatec.com/MarketingZone/MZDirect/Download/598d2fde-24d3-465a-9ab0-38f0296d9ff0,"=HYPERLINK(""https://marketingworld.convatec.com/MarketingZone/MZDirect/Download/598d2fde-24d3-465a-9ab0-38f0296d9ff0#page=113"",""p.113 of AR"")",2.0,
Convatec Group Plc,CTEC LN Equity,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,4065.3,FY2024,Jonny Mason,Chief Financial Officer,528000.0,GBP,1052000.0,1243000.0,45000.0,16000.0,,2884000.0,GBP,False,Served as CFO for the full 2024 financial year. Note: The 2024 LTIP figure has been updated from the prior Annual Report to reflect the actual value of the 2022 LTIP when it vested in March 2025 at a share price of £2.56.,convatec_group_ar_2025,https://marketingworld.convatec.com/MarketingZone/MZDirect/Download/598d2fde-24d3-465a-9ab0-38f0296d9ff0,"=HYPERLINK(""https://marketingworld.convatec.com/MarketingZone/MZDirect/Download/598d2fde-24d3-465a-9ab0-38f0296d9ff0#page=113"",""p.113 of AR"")",2.0,
Convatec Group Plc,CTEC LN Equity,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,4065.3,FY2024,Fiona Ryder,Chief Financial Officer,,,,,,,,0.0,GBP,False,Fiona Ryder was not an Executive Director during FY2024; she was appointed to the Board on 6 November 2025. No FY2024 single figure data is disclosed for her.,convatec_group_ar_2025,https://marketingworld.convatec.com/MarketingZone/MZDirect/Download/598d2fde-24d3-465a-9ab0-38f0296d9ff0,"=HYPERLINK(""https://marketingworld.convatec.com/MarketingZone/MZDirect/Download/598d2fde-24d3-465a-9ab0-38f0296d9ff0#page=113"",""p.113 of AR"")",2.0,
Cranswick Plc,CWR LN Equity,Consumer Staples,Food Beverage & Tobacco,Food Products,Packaged Foods & Meats,1432.5,2025,Adam Couch,Chief Executive Officer,847000.0,GBP,1695000.0,1927000.0,85000.0,36000.0,14000.0,4604000.0,GBP,False,,cranswick_ar_2025,https://s3.eu-west-1.amazonaws.com/cranswick-2021/Cranswick_AR26_Spreads.pdf,"=HYPERLINK(""https://s3.eu-west-1.amazonaws.com/cranswick-2021/Cranswick_AR26_Spreads.pdf#page=63"",""p.63 of AR"")",2.0,
Cranswick Plc,CWR LN Equity,Consumer Staples,Food Beverage & Tobacco,Food Products,Packaged Foods & Meats,1432.5,2025,Chris Aldersley,Executive Director,560000.0,GBP,1008000.0,1274000.0,56000.0,35000.0,0.0,2933000.0,GBP,False,,cranswick_ar_2025,https://s3.eu-west-1.amazonaws.com/cranswick-2021/Cranswick_AR26_Spreads.pdf,"=HYPERLINK(""https://s3.eu-west-1.amazonaws.com/cranswick-2021/Cranswick_AR26_Spreads.pdf#page=63"",""p.63 of AR"")",2.0,
Cranswick Plc,CWR LN Equity,Consumer Staples,Food Beverage & Tobacco,Food Products,Packaged Foods & Meats,1432.5,2025,Mark Bottomley,Executive Director,560000.0,GBP,1008000.0,1274000.0,56000.0,32000.0,0.0,2930000.0,GBP,False,,cranswick_ar_2025,https://s3.eu-west-1.amazonaws.com/cranswick-2021/Cranswick_AR26_Spreads.pdf,"=HYPERLINK(""https://s3.eu-west-1.amazonaws.com/cranswick-2021/Cranswick_AR26_Spreads.pdf#page=63"",""p.63 of AR"")",2.0,
Cranswick Plc,CWR LN Equity,Consumer Staples,Food Beverage & Tobacco,Food Products,Packaged Foods & Meats,1432.5,2025,Jim Brisby,Executive Director,560000.0,GBP,1008000.0,1274000.0,56000.0,34000.0,0.0,2932000.0,GBP,False,,cranswick_ar_2025,https://s3.eu-west-1.amazonaws.com/cranswick-2021/Cranswick_AR26_Spreads.pdf,"=HYPERLINK(""https://s3.eu-west-1.amazonaws.com/cranswick-2021/Cranswick_AR26_Spreads.pdf#page=63"",""p.63 of AR"")",2.0,
